Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Avg_Trans_Amt_Per_Transaction,Credit_Utilization_Rate_Calc,Avg_Trans_Amt_Per_Transaction,Credit_Utilization_Rate_Calc,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,target
39.000000,3.000000,34.000000,3.000000,3.000000,2.000000,2503.000000,2185.000000,318.000000,0.500000,4157.000000,58.000000,0.758000,0.873000,71.672414,0.872952,71.672414,0.872952,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
31.000000,0.000000,36.000000,4.000000,3.000000,2.000000,3312.000000,2491.000000,821.000000,0.620000,2670.000000,50.000000,0.667000,0.752000,53.400000,0.752114,53.400000,0.752114,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
31.000000,2.000000,36.000000,3.000000,2.000000,4.000000,6269.000000,1169.000000,5100.000000,0.743000,2221.000000,57.000000,0.727000,0.186000,38.964912,0.186473,38.964912,0.186473,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
36.000000,4.000000,36.000000,3.000000,2.000000,1.000000,20337.000000,1605.000000,18732.000000,0.805000,2460.000000,74.000000,1.312000,0.079000,33.243243,0.078920,33.243243,0.078920,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
47.000000,5.000000,42.000000,4.000000,2.000000,4.000000,2224.000000,1106.000000,1118.000000,0.501000,1698.000000,41.000000,0.367000,0.497000,41.414634,0.497302,41.414634,0.497302,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
37.000000,3.000000,19.000000,2.000000,3.000000,4.000000,3100.000000,2517.000000,583.000000,0.350000,869.260000,20.000000,0.231000,0.812000,57.833333,0.811935,57.833333,0.811935,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
38.000000,2.000000,26.000000,4.000000,2.000000,0.000000,26437.000000,681.000000,25756.000000,1.021000,2167.000000,57.000000,0.727000,0.026000,38.017544,0.025759,38.017544,0.025759,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
39.000000,2.000000,27.000000,4.000000,2.000000,2.000000,9959.000000,1476.000000,8483.000000,0.952000,2760.000000,44.000000,1.000000,0.148000,62.727273,0.148208,62.727273,0.148208,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
39.000000,1.000000,36.000000,5.000000,3.000000,3.000000,25008.000000,876.000000,24132.000000,0.859000,1753.000000,43.000000,1.048000,0.035000,40.767442,0.035029,40.767442,0.035029,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
37.000000,3.000000,36.000000,3.000000,3.000000,3.000000,2031.000000,0.000000,2031.000000,0.752000,1678.000000,36.000000,0.800000,0.000000,46.611111,0.000000,46.611111,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
58.000000,1.000000,49.000000,6.000000,4.000000,2.000000,1654.000000,1253.000000,401.000000,0.508000,1887.000000,60.000000,0.538000,0.758000,31.450000,0.757557,31.450000,0.757557,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
58.000000,2.000000,39.000000,3.000000,4.000000,3.000000,4608.000000,1077.000000,3531.000000,0.694000,1535.000000,31.000000,0.632000,0.234000,49.516129,0.233724,49.516129,0.233724,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
37.000000,3.000000,36.000000,6.000000,4.000000,1.000000,3908.000000,1629.000000,2279.000000,0.775000,1903.000000,30.000000,0.500000,0.417000,63.433333,0.416837,63.433333,0.416837,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
54.000000,3.000000,46.000000,4.000000,3.000000,2.000000,2798.000000,1256.000000,1542.000000,1.132000,2631.000000,55.000000,0.774000,0.449000,47.836364,0.448892,47.836364,0.448892,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
45.000000,3.000000,39.000000,5.000000,4.000000,1.000000,2551.000000,2253.000000,298.000000,0.688000,3753.000000,63.000000,0.909000,0.883000,59.571429,0.883183,59.571429,0.883183,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
36.000000,2.000000,26.000000,5.000000,2.000000,2.000000,8621.000000,1251.000000,7370.000000,0.696000,1989.000000,37.000000,0.480000,0.145000,53.756757,0.145111,53.756757,0.145111,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
53.000000,3.000000,43.000000,6.000000,4.000000,2.000000,7451.000000,683.000000,6768.000000,0.924000,2165.000000,49.000000,0.960000,0.092000,44.183673,0.091666,44.183673,0.091666,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
34.000000,1.000000,30.000000,3.000000,3.000000,3.000000,2617.000000,1010.000000,1607.000000,0.659000,2003.000000,47.000000,0.679000,0.386000,42.617021,0.385938,42.617021,0.385938,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
35.000000,4.000000,24.000000,6.000000,3.000000,4.000000,12634.000000,0.000000,12634.000000,0.340260,869.260000,20.000000,0.286000,0.000000,39.833333,0.000000,39.833333,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
32.000000,3.000000,18.000000,5.000000,3.000000,3.000000,6407.000000,963.000000,5444.000000,1.052000,1921.000000,43.000000,0.720000,0.150000,44.674419,0.150304,44.674419,0.150304,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
38.000000,2.000000,27.000000,6.000000,2.000000,4.000000,1438.300000,0.000000,1438.300000,0.945000,2412.000000,58.000000,0.657000,0.000000,41.586207,0.000000,41.586207,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
37.000000,3.000000,28.000000,6.000000,2.000000,2.000000,2672.000000,1259.000000,1413.000000,1.375000,2487.000000,52.000000,0.625000,0.471000,47.826923,0.471183,47.826923,0.471183,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
37.000000,3.000000,36.000000,6.000000,3.000000,4.000000,11948.000000,1281.000000,10667.000000,1.159000,2792.000000,51.000000,0.889000,0.107000,54.745098,0.107215,54.745098,0.107215,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
47.000000,2.000000,36.000000,3.000000,3.000000,3.000000,2677.000000,1390.000000,1287.000000,0.732000,2170.000000,63.000000,0.465000,0.519000,34.444444,0.519238,34.444444,0.519238,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
52.000000,3.000000,36.000000,3.000000,2.000000,1.000000,24703.000000,1085.000000,23618.000000,0.998000,4776.000000,63.000000,0.575000,0.044000,75.809524,0.043922,75.809524,0.043922,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
54.000000,3.000000,43.000000,6.000000,3.000000,4.000000,2240.000000,1580.000000,660.000000,0.745000,1518.000000,36.000000,0.800000,0.705000,42.166667,0.705357,42.166667,0.705357,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
53.000000,3.000000,40.000000,4.000000,4.000000,4.000000,6052.000000,1720.000000,4332.000000,0.683000,1476.000000,37.000000,0.423000,0.284000,39.891892,0.284204,39.891892,0.284204,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
33.000000,3.000000,23.000000,6.000000,4.000000,1.000000,2562.000000,1968.000000,594.000000,0.546000,2256.000000,70.000000,0.591000,0.768000,32.228571,0.768150,32.228571,0.768150,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
49.000000,2.000000,43.000000,4.000000,4.000000,4.000000,15377.000000,1516.000000,13861.000000,0.627000,1848.000000,49.000000,1.042000,0.099000,37.714286,0.098589,37.714286,0.098589,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
37.000000,0.000000,22.000000,3.000000,3.000000,4.000000,8654.000000,0.000000,8654.000000,0.446000,869.260000,20.000000,0.385000,0.000000,47.222222,0.000000,47.222222,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
31.000000,1.000000,24.000000,5.000000,2.000000,3.000000,1438.300000,0.000000,1438.300000,0.665000,2308.000000,49.000000,0.400000,0.000000,47.102041,0.000000,47.102041,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
43.000000,3.000000,31.000000,3.000000,3.000000,3.000000,1438.300000,0.000000,1438.300000,0.663000,1867.000000,45.000000,0.875000,0.000000,41.488889,0.000000,41.488889,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
39.000000,1.000000,26.000000,6.000000,2.000000,3.000000,16040.000000,1220.000000,14820.000000,0.862000,1923.000000,49.000000,0.400000,0.076000,39.244898,0.076060,39.244898,0.076060,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
38.000000,2.000000,36.000000,3.000000,3.000000,1.000000,2801.000000,1980.000000,821.000000,0.882000,1600.000000,45.000000,0.406000,0.707000,35.555556,0.706890,35.555556,0.706890,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
62.000000,1.000000,49.000000,5.000000,4.000000,2.000000,2658.000000,1158.000000,1500.000000,0.476000,1809.000000,41.000000,0.464000,0.436000,44.121951,0.435666,44.121951,0.435666,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
58.000000,1.000000,48.000000,3.000000,3.000000,2.000000,12423.000000,1910.000000,10513.000000,0.405000,1208.000000,38.000000,0.357000,0.154000,31.789474,0.153747,31.789474,0.153747,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
39.000000,2.000000,27.000000,6.000000,1.000000,3.000000,9347.000000,1988.000000,7359.000000,1.173000,2201.000000,46.000000,1.091000,0.213000,47.847826,0.212689,47.847826,0.212689,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
30.000000,2.000000,22.000000,3.000000,3.000000,4.000000,3143.000000,1075.000000,2068.000000,0.643000,2510.000000,57.000000,0.629000,0.342000,44.035088,0.342030,44.035088,0.342030,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
46.000000,4.000000,39.000000,3.000000,3.000000,1.000000,5106.000000,1539.000000,3567.000000,0.907000,3784.000000,74.000000,0.609000,0.301000,51.135135,0.301410,51.135135,0.301410,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
39.000000,2.000000,31.000000,6.000000,3.000000,2.000000,9871.000000,1061.000000,8810.000000,0.545000,1683.000000,34.000000,0.478000,0.107000,49.500000,0.107487,49.500000,0.107487,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
53.000000,1.000000,43.000000,4.000000,4.000000,2.000000,1525.000000,1411.000000,210.078000,0.660000,1911.000000,47.000000,0.958000,0.905740,40.659574,0.905733,40.659574,0.905733,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
34.000000,1.000000,36.000000,6.000000,2.000000,1.000000,19630.000000,1251.000000,18379.000000,1.399000,2286.000000,39.000000,0.696000,0.064000,58.615385,0.063729,58.615385,0.063729,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
54.000000,0.000000,36.000000,4.000000,3.000000,1.000000,12547.000000,1378.000000,11169.000000,1.120000,3360.000000,56.000000,0.750000,0.110000,60.000000,0.109827,60.000000,0.109827,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
54.000000,3.000000,36.000000,4.000000,1.000000,3.000000,17686.000000,0.000000,17686.000000,0.733000,2047.000000,46.000000,0.533000,0.000000,44.500000,0.000000,44.500000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
39.000000,2.000000,28.000000,6.000000,3.000000,5.000000,3257.000000,2517.000000,740.000000,0.539000,1534.000000,35.000000,0.591000,0.773000,43.828571,0.772797,43.828571,0.772797,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
36.000000,3.000000,28.000000,4.000000,3.000000,2.000000,4824.000000,2517.000000,2307.000000,0.838000,1516.000000,32.000000,0.391000,0.522000,47.375000,0.521766,47.375000,0.521766,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
38.000000,3.000000,32.000000,6.000000,6.000000,2.000000,8603.000000,1046.000000,7557.000000,0.826000,1758.000000,40.000000,0.739000,0.122000,43.950000,0.121585,43.950000,0.121585,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
45.000000,4.000000,36.000000,6.000000,1.000000,1.000000,11498.000000,1577.000000,9921.000000,0.756000,4014.000000,70.000000,0.489000,0.137000,57.342857,0.137154,57.342857,0.137154,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
28.000000,0.000000,23.000000,5.000000,1.000000,3.000000,3818.000000,584.000000,3234.000000,0.700000,2947.000000,87.000000,0.706000,0.153000,33.873563,0.152960,33.873563,0.152960,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
37.000000,1.000000,36.000000,6.000000,2.000000,2.000000,16594.000000,1931.000000,14663.000000,0.702000,2134.000000,47.000000,0.808000,0.116000,45.404255,0.116367,45.404255,0.116367,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
57.000000,0.000000,48.000000,4.000000,2.000000,2.000000,5387.000000,2047.000000,3340.000000,0.579000,1546.000000,36.000000,0.500000,0.380000,42.944444,0.379989,42.944444,0.379989,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
48.000000,4.000000,36.000000,5.000000,1.000000,1.000000,2930.000000,773.000000,2157.000000,0.661000,1545.000000,21.000000,0.909000,0.264000,73.571429,0.263823,73.571429,0.263823,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
33.000000,0.000000,36.000000,6.000000,1.000000,1.000000,10023.000000,504.000000,9519.000000,0.942000,2878.000000,65.000000,0.625000,0.050000,44.276923,0.050284,44.276923,0.050284,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
38.000000,1.000000,25.000000,6.000000,2.000000,3.000000,9303.000000,1599.000000,7704.000000,1.408000,2261.000000,37.000000,0.542000,0.172000,61.108108,0.171880,61.108108,0.171880,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
36.000000,3.000000,36.000000,4.000000,2.000000,2.000000,2956.000000,2411.000000,545.000000,0.971000,1896.000000,31.000000,0.824000,0.816000,61.161290,0.815629,61.161290,0.815629,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
37.000000,2.000000,30.000000,4.000000,1.000000,2.000000,2218.000000,1266.000000,952.000000,0.709000,1941.000000,58.000000,0.568000,0.571000,33.465517,0.570784,33.465517,0.570784,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
36.000000,1.000000,26.000000,6.000000,2.000000,1.000000,9959.000000,0.000000,9959.000000,0.570000,2021.000000,41.000000,0.783000,0.000000,49.292683,0.000000,49.292683,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
54.000000,3.000000,49.000000,5.000000,3.000000,2.000000,5335.000000,1373.000000,3962.000000,0.558000,1435.000000,29.000000,0.611000,0.257000,49.482759,0.257357,49.482759,0.257357,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
52.000000,1.000000,43.000000,3.000000,3.000000,2.000000,7187.000000,2014.000000,5173.000000,0.649000,1159.000000,26.000000,0.733000,0.280000,44.576923,0.280228,44.576923,0.280228,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
53.000000,1.000000,39.000000,5.000000,2.000000,4.000000,2590.000000,1564.000000,1026.000000,0.386000,1188.000000,40.000000,0.600000,0.604000,31.000000,0.603861,31.000000,0.603861,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
27.000000,1.000000,19.000000,4.000000,1.000000,3.000000,4255.000000,1748.000000,2507.000000,0.516000,2236.000000,57.000000,0.541000,0.411000,39.228070,0.410811,39.228070,0.410811,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
32.000000,0.000000,26.000000,6.000000,2.000000,3.000000,2778.000000,2312.000000,466.000000,0.727000,1680.000000,33.000000,1.062000,0.832000,50.909091,0.832253,50.909091,0.832253,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
57.000000,4.000000,51.000000,4.000000,3.000000,1.000000,10711.000000,1970.000000,8741.000000,0.710000,1180.000000,29.000000,1.417000,0.184000,40.689655,0.183923,40.689655,0.183923,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
58.000000,2.000000,46.000000,2.000000,3.000000,4.000000,16163.000000,0.000000,16163.000000,0.542000,2171.000000,48.000000,0.778000,0.000000,45.229167,0.000000,45.229167,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
54.000000,2.000000,45.000000,6.000000,1.000000,1.000000,2513.000000,1126.000000,1387.000000,0.340260,1454.000000,30.000000,0.250000,0.448000,48.466667,0.448070,48.466667,0.448070,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
45.000000,3.000000,37.000000,4.000000,1.000000,1.000000,3291.000000,1607.000000,1684.000000,1.260000,1984.000000,38.000000,0.652000,0.488000,52.210526,0.488301,52.210526,0.488301,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
36.000000,2.000000,25.000000,5.000000,2.000000,4.000000,8917.000000,1091.000000,7826.000000,1.152000,3327.000000,80.000000,0.860000,0.122000,41.587500,0.122351,41.587500,0.122351,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
39.000000,2.000000,29.000000,3.000000,5.000000,2.000000,4955.000000,1157.000000,3798.000000,0.896000,1824.000000,38.000000,0.727000,0.234000,48.000000,0.233502,48.000000,0.233502,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
